Date,MinTemp,MaxTemp,Rainfall,WindGustSpeed,Humidity,Pressure,UVIEF
2013-01-05,17.5,25.1,0.0,43.0,44.0,1012.6,10.368
2013-01-06,12.7,26.4,0.0,50.0,47.0,1023.8,11.052
2013-01-07,14.3,27.9,0.0,43.0,72.5,1017.9,11.094
2013-01-08,16.4,26.1,0.0,69.0,35.0,991.45,9.578
2013-01-09,9.1,18.2,0.0,76.0,42.5,995.9,9.935
2013-01-10,11.0,22.1,0.0,50.0,40.0,1004.35,9.919
2013-01-11,14.1,27.6,1.0,65.0,43.0,997.55,10.256
2013-01-12,14.4,24.6,0.0,61.0,41.0,1003.85,9.745
2013-01-13,12.9,19.5,0.0,65.0,40.5,1009.4,9.412
2013-01-14,11.1,19.3,0.0,41.0,45.5,1019.1,10.565
2013-01-15,10.0,26.0,0.0,48.0,36.0,1013.65,10.438
2013-01-16,13.5,18.4,0.0,44.0,64.5,1013.9,11.022
2013-01-17,13.4,28.1,0.0,30.0,47.5,1005.45,11.715
2013-01-18,14.9,21.9,1.0,61.0,54.0,995.95,10.472
2013-01-19,12.6,23.8,0.4,61.0,40.5,1008.9,9.56
2013-01-20,10.8,23.3,0.0,31.0,49.0,1015.15,9.376
2013-01-21,13.0,21.1,0.0,43.0,67.5,1010.4,10.426
2013-01-22,13.7,22.6,0.2,50.0,66.5,1007.15,9.509
2013-01-23,9.8,19.3,1.8,41.0,49.5,1020.85,9.934
2013-01-24,10.9,23.0,0.0,50.0,56.5,1017.9,9.841
2013-01-25,17.0,22.5,0.0,59.0,53.5,1003.3,10.237
2013-01-26,10.9,19.4,5.8,31.0,51.0,1019.6,9.169
2013-01-27,12.8,20.6,0.8,43.0,72.0,1009.35,9.549
2013-01-28,12.1,26.4,0.2,50.0,58.5,1009.4,10.471
2013-01-29,12.2,18.1,0.0,43.0,54.5,1012.15,8.889
2013-01-30,10.2,27.6,0.0,52.0,38.0,1007.0,9.794
2013-01-31,14.4,21.2,0.0,33.0,74.0,1007.3,9.281
2013-03-01,9.6,18.1,0.0,35.0,53.0,1026.5,7.444
2013-03-02,12.9,20.2,0.0,35.0,64.5,1028.7,7.924
2013-03-03,14.2,21.9,0.0,35.0,69.5,1024.85,7.971
2013-03-04,14.8,27.7,0.0,35.0,55.5,1020.65,8.514
2013-03-05,13.6,28.3,0.0,31.0,40.5,1017.8,8.25
2013-03-06,14.2,34.7,0.0,43.0,31.5,1013.45,7.865
2013-03-07,18.2,21.0,0.0,41.0,77.0,1016.6,7.009
2013-03-08,15.5,23.1,3.4,30.0,85.5,1021.95,7.099
2013-03-09,16.7,21.0,0.0,31.0,85.5,1017.35,7.11
2013-03-10,17.5,18.2,0.4,31.0,85.0,1020.35,7.096
2013-03-11,16.2,22.1,6.6,19.0,88.0,1020.75,7.068
2013-03-12,17.1,36.6,0.2,54.0,44.5,1012.25,7.231
2013-03-13,20.5,28.8,0.0,87.0,33.0,997.6,6.647
2013-03-14,12.9,23.7,0.0,63.0,43.5,1009.7,6.135
2013-03-15,14.5,23.2,0.0,44.0,37.5,1014.8,5.918
2013-03-16,13.1,17.0,0.0,56.0,75.5,1012.65,5.233
2013-03-17,8.6,17.3,14.4,57.0,51.0,1019.95,5.212
2013-03-18,11.0,18.3,0.0,39.0,70.5,1020.45,5.587
2013-03-19,8.4,20.3,0.4,28.0,61.5,1023.85,5.597
2013-03-20,11.4,27.0,0.0,46.0,52.5,1019.6,5.54
2013-03-21,13.9,22.8,0.0,44.0,76.5,1003.75,5.392
2013-03-22,14.1,19.4,20.2,65.0,57.0,999.75,5.171
2013-03-23,13.0,21.7,0.0,41.0,60.0,1007.45,5.063
2013-03-24,12.8,20.7,0.6,81.0,56.0,1000.65,4.696
2013-03-25,10.3,21.7,2.0,35.0,49.0,1016.75,5.229
2013-03-26,11.7,24.3,0.0,41.0,56.5,1011.55,5.192
2013-03-27,15.0,31.8,0.0,80.0,36.0,1003.8,5.146
2013-03-28,14.7,18.3,0.0,56.0,51.0,1007.8,4.415
2013-03-29,9.5,21.1,0.4,57.0,51.0,1011.95,4.614
2013-03-30,13.1,24.5,0.0,54.0,50.0,1004.8,4.523
2013-03-31,8.6,16.2,0.0,89.0,40.5,1007.75,4.097
2013-04-01,10.1,18.8,0.0,57.0,52.0,1007.05,4.47
2013-04-02,12.2,16.3,1.4,52.0,41.5,1010.75,4.081
2013-04-03,8.0,16.2,0.8,41.0,46.0,1024.35,4.07
2013-04-04,7.2,19.5,0.0,43.0,57.5,1029.25,3.845
2013-04-05,10.0,18.1,0.0,30.0,68.0,1031.4,3.922
2013-04-06,9.7,22.4,0.0,30.0,66.0,1027.1,3.904
2013-04-07,11.2,22.9,0.0,39.0,64.0,1021.75,3.874
2013-04-08,14.5,17.5,0.0,28.0,86.0,1026.3,3.651
2013-04-09,14.7,20.1,0.8,20.0,77.5,1025.1,3.981
2013-04-10,12.7,21.7,0.0,56.0,53.0,1015.75,3.756
2013-04-11,9.3,17.6,0.4,30.0,44.5,1022.85,3.283
2013-04-12,6.3,19.0,0.0,30.0,58.0,1020.65,3.105
2013-04-13,10.4,21.2,0.2,69.0,58.5,1003.15,3.023
2013-04-14,10.5,16.1,0.2,63.0,47.0,1009.75,3.012
2013-04-15,6.9,16.0,0.0,28.0,54.5,1011.85,2.913
2013-04-16,5.7,19.2,0.2,31.0,53.5,1017.5,3.21
2013-04-17,7.2,18.6,0.0,31.0,54.0,1015.9,3.208
2013-04-18,9.2,13.2,0.8,56.0,72.0,1020.65,2.736
2013-04-19,6.6,12.5,11.0,57.0,62.0,1030.95,2.772
2013-04-20,5.9,13.1,2.0,22.0,76.0,1027.0,2.919
2013-04-21,6.6,15.6,0.0,28.0,66.5,1014.0,2.778
2013-04-22,8.5,19.2,0.0,37.0,69.5,1004.55,2.622
2013-04-23,10.0,15.6,0.6,54.0,44.5,1006.3,2.411
2013-04-24,8.8,15.3,0.2,54.0,59.0,1011.35,2.409
2013-04-25,7.1,18.4,0.0,96.0,54.0,1005.3,2.354
2013-04-26,10.6,19.1,0.4,67.0,55.5,1006.2,2.316
2013-04-27,14.7,25.0,0.0,96.0,31.5,1001.15,2.318
2013-04-28,10.7,16.0,2.2,65.0,43.0,1005.2,2.209
2013-04-29,8.4,16.5,0.0,46.0,51.5,1019.5,2.165
2013-04-30,7.6,17.7,0.0,46.0,45.0,1021.2,2.113
2013-05-01,9.0,14.5,0.2,50.0,78.5,1016.9,1.816
2013-05-02,3.9,14.7,2.8,43.0,55.5,1024.6,1.995
2013-05-03,7.7,21.5,0.2,102.0,42.0,1004.2,2.095
2013-05-04,6.3,11.8,6.2,63.0,58.0,1018.6,1.831
2013-05-05,4.9,14.0,0.0,31.0,60.5,1025.35,1.915
2013-05-06,4.4,14.8,0.0,26.0,64.5,1027.75,1.881
2013-05-07,3.9,16.1,0.0,31.0,63.0,1028.2,1.973
2013-05-08,6.4,20.5,0.0,52.0,60.0,1024.9,1.909
2013-05-09,9.8,15.2,0.0,41.0,77.5,1027.6,1.881
2013-05-10,10.1,21.4,0.0,31.0,63.5,1027.85,1.998
2013-05-11,11.3,22.4,0.2,39.0,59.5,1023.25,1.863
2013-05-12,11.2,20.6,0.0,39.0,64.5,1015.3,1.705
2013-05-13,11.7,19.8,2.4,37.0,68.5,1007.3,1.508
2013-05-14,6.8,15.3,0.0,37.0,61.0,1005.7,1.344
2013-05-15,6.8,16.0,0.0,35.0,61.5,1005.55,1.292
2013-05-16,8.9,14.8,3.4,43.0,74.5,1002.8,1.437
2013-05-17,9.7,13.1,0.8,43.0,79.5,1009.4,1.415
2013-05-18,5.8,12.0,4.8,39.0,73.5,1011.7,1.419
2013-05-19,7.0,12.9,0.8,44.0,55.0,1014.25,1.372
2013-05-20,1.6,13.0,0.0,31.0,68.5,1013.5,1.394
2013-05-21,3.9,14.6,0.0,24.0,70.0,1015.35,1.28
2013-05-22,6.3,13.2,0.0,26.0,75.5,1016.65,1.338
2013-05-23,4.4,14.6,1.2,31.0,64.5,1022.8,1.308
2013-05-24,5.7,17.3,0.0,59.0,54.5,1016.6,1.312
2013-05-25,10.9,18.3,0.0,81.0,43.0,1009.8,1.246
2013-05-26,12.7,15.4,0.0,72.0,53.5,1017.15,1.269
2013-05-27,5.6,12.4,0.0,26.0,53.5,1031.25,1.252
2013-05-28,3.1,13.8,0.0,30.0,65.5,1028.7,1.245
2013-05-29,4.5,14.0,0.0,30.0,71.5,1022.05,1.216
2013-05-30,6.6,19.7,0.0,33.0,50.5,1018.2,1.175
2013-05-31,10.3,18.4,0.0,41.0,64.0,1017.4,1.067
2013-06-01,10.5,16.6,0.2,43.0,73.5,1008.7,1.105
2013-06-02,8.7,13.8,0.2,46.0,54.0,1014.45,1.156
2013-06-03,6.1,16.1,0.0,56.0,61.0,1015.2,1.28
2013-06-04,10.0,18.6,0.0,54.0,52.5,1019.25,1.26
2013-06-05,4.3,13.9,0.0,35.0,70.0,1017.15,1.187
2013-06-06,7.5,18.8,0.0,61.0,46.5,1006.05,1.161
2013-06-07,8.7,12.9,0.6,50.0,46.0,1013.25,1.042
2013-06-08,7.3,15.9,0.0,59.0,52.5,1020.85,1.282
2013-06-09,10.2,16.2,0.0,37.0,62.5,1018.65,1.198
2013-06-10,10.2,16.2,0.0,56.0,45.5,1012.05,1.106
2013-06-11,7.3,16.4,0.2,31.0,67.5,1012.3,1.031
2013-06-12,7.3,13.4,0.0,35.0,88.0,1018.6,0.99
2013-06-13,8.8,10.9,2.0,43.0,79.5,1017.75,0.965
2013-06-14,7.1,10.4,0.2,44.0,70.5,1017.95,0.916
2013-06-15,8.2,10.1,20.2,56.0,86.0,1023.85,0.918
2013-06-16,7.8,10.9,11.8,57.0,75.5,1023.55,0.959
2013-06-17,8.0,10.6,5.4,44.0,82.5,1018.35,1.041
2013-06-18,7.4,10.9,8.0,39.0,79.5,1021.65,0.935
2013-06-19,6.7,10.0,1.8,35.0,71.5,1028.2,0.917
2013-06-20,6.8,10.1,0.4,22.0,66.5,1026.35,0.981
2013-06-21,0.4,9.1,0.0,35.0,75.5,1024.05,0.888
2013-06-22,0.2,9.7,0.0,31.0,74.5,1029.5,0.896
2013-06-23,1.5,11.1,0.0,28.0,67.0,1034.9,1.042
2013-06-24,1.5,9.8,0.0,30.0,76.0,1034.6,1.029
2013-06-25,0.9,7.9,0.0,30.0,83.0,1032.4,1.195
2013-06-26,2.2,11.0,0.0,33.0,80.5,1027.7,0.942
2013-06-27,3.8,13.5,0.0,28.0,81.0,1020.05,0.932
2013-06-28,4.2,14.5,0.0,30.0,69.0,1021.6,1.018
2013-06-29,4.6,14.1,0.0,44.0,66.5,1022.2,0.984
2013-06-30,6.0,15.8,0.0,50.0,57.0,1015.05,1.06
2013-07-01,11.7,18.3,0.0,98.0,44.0,1005.15,1.106
2013-07-02,8.2,15.3,2.2,70.0,80.5,1007.15,1.055
2013-07-03,4.0,15.2,3.4,72.0,61.0,1009.65,1.084
2013-07-04,6.5,11.6,2.2,91.0,68.5,996.9,1.064
2013-07-05,5.7,10.9,8.0,80.0,75.5,989.95,0.983
2013-07-06,4.4,7.9,25.0,72.0,57.5,1002.95,1.008
2013-07-07,1.8,10.8,4.2,44.0,65.5,1019.55,1.041
2013-07-08,3.4,11.8,0.0,46.0,59.0,1028.45,1.052
2013-07-09,1.2,10.6,0.0,33.0,63.5,1034.55,1.055
2013-07-10,1.5,12.1,0.0,44.0,64.0,1030.15,1.05
2013-07-11,2.5,13.5,0.2,37.0,54.5,1030.6,1.137
2013-07-12,4.0,15.1,1.0,52.0,58.0,1024.7,1.093
2013-07-13,5.6,12.2,0.0,24.0,79.5,1028.0,1.168
2013-07-14,7.9,12.6,0.0,28.0,82.5,1019.45,1.2
2013-07-15,7.9,14.4,1.8,31.0,85.5,1015.15,1.141
2013-07-16,6.1,15.8,1.6,33.0,71.0,1018.8,1.177
2013-07-17,7.6,16.0,0.0,43.0,71.5,1017.55,1.086
2013-07-18,7.3,16.8,0.0,43.0,74.5,1013.0,1.194
2013-07-19,9.7,18.3,0.0,80.0,49.0,992.15,1.215
2013-07-20,6.6,11.4,0.0,37.0,66.0,1002.55,1.132
2013-07-21,7.5,10.9,7.8,65.0,91.0,1000.65,1.185
2013-07-22,8.6,11.2,43.0,48.0,73.5,1006.6,1.158
2013-07-23,8.9,13.5,0.8,54.0,53.0,1021.3,1.304
2013-07-24,4.7,14.0,0.0,31.0,59.5,1025.3,1.27
2013-07-25,4.3,13.1,0.0,39.0,68.0,1020.8,1.28
2013-07-26,5.9,16.2,0.2,48.0,65.0,1017.15,1.267
2013-07-27,8.2,13.9,0.0,44.0,62.5,1021.65,1.364
2013-07-28,9.1,15.5,0.0,54.0,57.0,1017.7,1.29
2013-07-29,11.1,17.6,0.0,52.0,47.5,1009.9,1.461
2013-07-30,7.0,14.1,0.0,39.0,53.5,1017.6,1.316
2013-07-31,4.1,14.1,0.0,33.0,57.0,1023.25,1.409
2013-08-01,3.6,14.2,0.0,46.0,62.0,1018.3,1.399
2013-08-02,5.1,13.5,0.0,57.0,81.0,1001.6,1.492
2013-08-03,5.2,12.1,4.2,54.0,65.5,997.55,1.555
2013-08-04,6.4,12.8,0.8,59.0,60.0,1000.4,1.281
2013-08-05,1.3,13.0,0.0,37.0,70.0,1003.4,1.646
2013-08-06,2.4,13.0,1.8,69.0,53.0,994.1,1.648
2013-08-07,4.9,11.4,0.2,33.0,71.0,1006.95,1.597
2013-08-08,1.5,11.3,0.6,30.0,64.5,1015.7,1.69
2013-08-09,3.3,13.2,2.6,43.0,78.5,1000.8,1.899
2013-08-10,6.0,12.5,5.4,83.0,50.0,1002.0,1.575
2013-08-11,7.1,17.0,5.4,56.0,58.5,1003.8,2.017
2013-08-12,9.2,12.6,1.0,48.0,57.5,991.55,1.709
2013-08-13,5.1,13.7,0.0,96.0,51.5,995.3,1.696
2013-08-14,7.2,12.4,15.0,57.0,59.5,993.95,1.73
2013-08-15,5.4,15.1,10.8,59.0,53.0,1010.2,2.06
2013-08-16,6.5,16.2,0.0,61.0,50.0,1007.65,2.056
2013-08-17,8.3,14.5,2.0,50.0,55.5,998.05,1.785
2013-08-18,4.6,16.0,1.8,70.0,67.0,989.95,1.917
2013-08-19,5.6,12.4,2.8,93.0,60.5,992.25,1.867
2013-08-20,4.0,9.8,0.2,46.0,54.0,1006.65,2.096
2013-08-21,-0.4,13.8,0.0,54.0,52.0,1007.0,2.046
2013-08-22,4.2,13.2,0.0,52.0,59.5,995.8,2.039
2013-08-23,7.1,13.5,1.0,56.0,71.0,997.75,2.348
2013-08-24,7.9,16.6,0.6,52.0,51.0,1011.5,2.64
2013-08-25,10.2,16.6,0.0,85.0,51.5,1009.85,2.431
2013-08-26,9.1,16.0,0.6,56.0,48.5,1014.7,2.311
2013-08-27,9.1,17.8,0.0,56.0,53.0,1013.15,2.431
2013-08-28,5.6,10.9,4.0,35.0,44.0,1023.2,2.539
2013-08-29,3.4,16.3,0.0,39.0,64.0,1014.75,2.779
2013-08-30,7.8,19.7,0.2,56.0,62.0,999.4,2.482
2013-08-31,10.1,19.1,0.0,50.0,44.5,1014.8,2.528
2013-09-01,11.1,23.4,0.0,67.0,49.5,1015.15,2.792
2013-09-02,9.5,20.5,0.8,46.0,36.5,1026.75,2.803
2013-09-03,8.3,18.9,0.0,41.0,39.5,1033.15,3.232
2013-09-04,9.7,20.9,0.0,48.0,47.5,1023.1,3.263
2013-09-05,12.2,20.2,0.0,72.0,37.5,1016.35,3.22
2013-09-06,12.7,18.3,0.0,70.0,41.5,1014.8,3.284
2013-09-07,9.3,13.6,2.0,57.0,52.0,1015.65,3.069
2013-09-08,7.4,14.8,0.0,69.0,46.5,1020.15,3.3
2013-09-09,6.2,13.6,0.8,65.0,76.0,1003.3,3.62
2013-09-10,7.3,16.0,3.4,80.0,40.0,991.55,3.099
2013-09-11,4.4,10.1,2.8,70.0,43.0,1001.8,2.994
2013-09-12,1.9,11.7,0.6,48.0,56.5,1019.6,3.097
2013-09-13,0.6,10.6,0.0,28.0,55.5,1021.6,3.285
2013-09-14,2.3,12.9,0.0,28.0,55.5,1019.45,3.339
2013-09-15,3.2,16.0,0.0,30.0,57.5,1018.85,3.574
2013-09-16,6.0,14.8,0.0,37.0,64.5,1015.8,3.797
2013-09-17,10.1,14.0,0.2,35.0,74.0,1012.4,4.008
2013-09-18,10.3,13.7,5.4,31.0,94.0,998.8,3.625
2013-09-19,11.9,16.2,12.6,28.0,83.0,993.7,3.821
2013-09-20,10.9,17.8,0.4,50.0,47.5,1001.35,3.728
2013-09-21,8.5,20.2,0.0,41.0,50.5,1008.5,3.983
2013-09-22,10.2,13.9,2.4,46.0,83.5,1011.7,3.648
2013-09-23,8.0,20.3,0.6,61.0,51.5,1005.95,4.047
2013-09-24,12.6,22.1,0.4,57.0,44.5,995.3,3.709
2013-09-25,12.3,17.3,1.0,69.0,43.5,994.35,4.04
2013-09-26,7.3,12.3,0.8,59.0,75.5,994.45,4.199
2013-09-27,7.2,18.9,4.8,50.0,40.5,1008.5,4.199
2013-09-28,5.8,13.4,0.0,41.0,60.0,998.95,4.137
2013-09-29,7.1,20.7,1.0,72.0,50.5,1003.75,4.462
2013-09-30,11.1,22.6,0.0,81.0,33.5,994.55,4.507
2013-10-01,8.3,15.0,31.2,81.0,69.5,990.95,4.324
2013-10-02,7.2,13.7,3.0,81.0,59.0,985.65,4.597
2013-10-03,7.0,14.0,11.8,57.0,39.5,1011.95,4.346
2013-10-04,9.1,20.4,0.4,57.0,41.0,1011.65,4.966
2013-10-05,12.5,22.8,0.0,102.0,31.5,996.5,4.993
2013-10-06,7.7,14.3,0.0,44.0,44.0,1006.75,4.903
2013-10-07,3.3,13.7,0.0,31.0,50.0,1012.75,5.038
2013-10-08,5.4,19.9,0.0,54.0,52.0,1011.6,5.378
2013-10-09,10.2,21.9,0.2,70.0,49.0,998.85,5.536
2013-10-10,10.5,18.6,14.4,65.0,42.5,997.35,5.476
2013-10-11,8.3,17.2,0.0,80.0,71.5,999.45,5.264
2013-10-12,10.7,20.0,1.0,87.0,48.0,997.65,5.926
2013-10-13,8.5,14.2,9.2,78.0,67.5,995.55,5.203
2013-10-14,3.9,14.2,3.8,48.0,49.5,1009.85,5.404
2013-10-15,8.4,17.3,0.0,67.0,55.5,1007.0,5.763
2013-10-16,11.9,22.4,0.0,96.0,44.0,993.7,5.807
2013-10-17,7.7,15.1,13.0,87.0,47.5,992.75,5.232
2013-10-18,7.0,20.3,0.8,78.0,69.0,1009.85,6.058
2013-10-19,11.1,26.7,0.0,80.0,21.0,1011.3,6.741
2013-10-20,14.5,20.8,0.0,46.0,50.0,1006.65,6.093
2013-10-21,8.0,15.2,4.4,35.0,64.5,1014.0,5.897
2013-10-22,9.0,16.2,0.0,28.0,62.5,1016.55,6.337
2013-10-23,10.6,16.7,0.0,39.0,62.5,1003.45,6.462
2013-10-24,5.8,12.9,8.6,67.0,65.0,1005.55,5.868
2013-10-25,5.8,16.6,0.8,93.0,42.0,1005.85,6.167
2013-10-26,9.2,14.0,0.0,83.0,43.0,1012.85,6.378
2013-10-27,8.1,18.2,0.0,56.0,40.0,1019.65,6.63
2013-10-28,6.3,22.3,0.0,44.0,60.0,1014.3,6.614
2013-10-29,7.6,19.0,4.0,46.0,49.0,1013.15,7.131
2013-10-30,10.6,17.9,0.0,63.0,50.5,1013.45,7.065
2013-10-31,9.2,17.7,0.0,39.0,40.5,1019.45,6.99
2013-11-01,10.3,18.0,0.0,35.0,57.0,1017.9,7.039
2013-11-02,11.9,17.8,0.0,46.0,58.5,1011.7,7.17
2013-11-03,10.4,13.1,0.0,80.0,52.0,1007.2,6.613
2013-11-04,5.6,17.3,9.2,52.0,44.5,1024.25,7.11
2013-11-05,5.6,17.0,0.0,30.0,54.0,1025.3,7.677
2013-11-06,10.0,29.5,0.0,41.0,29.5,1012.5,8.314
2013-11-07,12.3,12.3,0.6,46.0,89.0,1013.95,7.94
2013-11-08,8.8,10.6,5.6,44.0,75.5,1015.65,7.687
2013-11-09,7.0,13.7,18.2,48.0,64.0,1012.9,7.18
2013-11-10,5.7,15.3,0.8,35.0,66.0,1023.9,7.556
2013-11-11,8.4,13.9,0.8,30.0,60.0,1031.5,7.724
2013-11-12,9.7,14.3,0.0,33.0,72.0,1026.8,7.723
2013-11-13,10.5,16.1,13.8,48.0,88.0,1009.75,7.853
2013-11-14,11.9,16.5,8.0,52.0,79.0,1010.4,7.987
2013-11-15,9.7,17.1,1.0,43.0,51.0,1018.05,7.905
2013-11-16,7.9,18.5,0.2,35.0,55.0,1019.65,8.257
2013-11-17,9.6,19.3,0.0,33.0,56.0,1018.0,8.842
2013-11-18,13.3,24.7,0.0,31.0,51.5,1013.5,8.993
2013-11-19,13.1,22.3,0.0,57.0,62.0,1006.75,8.583
2013-11-20,8.7,13.1,3.0,35.0,53.0,1016.05,8.585
2013-11-21,9.6,15.4,0.2,31.0,80.5,1017.35,8.799
2013-11-22,9.2,19.9,8.8,37.0,73.5,1008.7,8.939
2013-11-23,12.6,13.9,2.2,57.0,87.0,1007.7,8.959
2013-11-24,9.0,13.3,6.6,72.0,62.5,1015.0,8.932
2013-11-25,9.1,15.4,4.4,28.0,69.5,1019.5,9.274
2013-11-26,6.1,18.4,0.0,30.0,60.5,1017.35,9.781
2013-11-27,11.6,19.7,0.0,33.0,64.0,1014.85,9.642
2013-11-28,13.0,15.6,4.8,57.0,91.5,1001.6,9.46
2013-11-29,8.5,16.4,5.8,50.0,50.5,1010.1,9.107
2013-11-30,9.5,17.3,0.0,41.0,56.0,1020.15,9.658
2013-12-01,8.7,25.5,0.0,50.0,49.5,1020.45,10.524
2013-12-02,15.0,30.4,0.0,50.0,48.0,1011.45,9.486
2013-12-03,13.2,19.8,0.0,41.0,67.5,1007.6,10.972
2013-12-04,14.4,22.2,0.0,48.0,54.5,994.85,9.919
2013-12-05,9.0,15.6,0.0,50.0,66.5,998.65,8.885
2013-12-06,7.7,18.7,12.0,59.0,44.0,1009.65,10.153
2013-12-07,9.9,17.5,0.2,39.0,55.0,1018.4,10.137
2013-12-08,11.0,26.1,0.0,83.0,54.0,1004.3,10.607
2013-12-09,12.4,18.4,0.0,39.0,62.0,999.35,9.942
2013-12-10,9.7,16.0,0.0,65.0,54.0,993.15,8.979
2013-12-11,8.0,16.3,1.6,57.0,44.0,999.5,9.219
2013-12-12,9.6,21.5,2.2,50.0,68.0,999.9,9.896
2013-12-13,12.4,21.8,0.2,61.0,44.0,1004.1,10.153
2013-12-14,11.1,17.8,0.2,52.0,47.5,1015.55,9.762
2013-12-15,12.6,22.8,0.0,57.0,46.5,1014.6,9.847
2013-12-16,10.0,20.0,0.0,31.0,55.5,1019.25,11.038
2013-12-17,11.9,21.0,0.0,35.0,60.0,1019.25,10.72
2013-12-18,13.9,23.4,0.0,37.0,62.5,1022.3,11.238
2013-12-19,14.7,35.5,0.0,59.0,30.5,1009.8,10.857
2013-12-20,13.8,15.3,0.0,50.0,83.0,1013.9,11.27
2013-12-21,9.6,16.7,0.8,35.0,42.0,1022.6,10.981
2013-12-22,12.4,17.0,0.0,28.0,81.5,1011.25,10.681
2013-12-23,12.8,20.2,7.6,59.0,65.5,1004.2,9.816
2013-12-24,10.6,22.5,2.2,50.0,48.5,1012.95,10.635
2013-12-25,13.7,27.8,0.2,33.0,51.5,1011.5,10.936
2013-12-26,15.5,21.4,0.0,35.0,70.5,1012.25,9.777
2013-12-27,13.7,20.5,0.0,35.0,79.0,1013.8,11.083
2013-12-28,14.5,28.7,0.0,83.0,50.0,1000.5,10.688
2013-12-29,9.8,17.7,1.0,78.0,36.0,1008.2,9.225
2013-12-30,10.4,20.2,0.0,57.0,46.0,1008.45,9.786
2013-12-31,12.8,20.0,0.0,56.0,39.0,1009.05,10.27
2014-01-01,10.6,22.7,0.0,72.0,66.5,1000.55,11.133
2014-01-02,12.2,20.4,0.8,113.0,36.0,995.35,11.301
2014-01-03,8.7,22.3,0.0,61.0,51.5,997.4,10.368
2014-01-04,9.1,19.9,4.0,104.0,37.5,990.65,9.707
2014-01-05,11.3,21.7,0.2,56.0,52.0,996.45,9.486
2014-01-06,8.6,17.3,8.0,74.0,60.0,1002.0,9.431
2014-01-07,9.2,15.6,1.8,50.0,51.0,1023.35,9.954
2014-01-08,9.0,18.1,0.0,28.0,54.5,1026.8,10.624
2014-01-09,9.1,20.7,0.0,39.0,50.5,1024.25,10.464
2014-01-10,11.8,29.9,0.0,50.0,46.5,1014.65,11.027
2014-01-11,15.6,25.6,0.0,46.0,53.5,1013.65,11.075
2014-01-12,14.7,21.7,0.0,54.0,49.5,1017.7,11.192
2014-01-13,13.6,25.0,0.0,39.0,57.0,1017.3,11.79
2014-01-14,13.7,30.3,0.0,30.0,46.5,1012.15,12.126
2014-01-15,18.3,24.3,0.0,37.0,61.5,1013.5,11.177
2014-01-16,14.4,22.6,0.0,31.0,71.5,1020.05,11.989
2014-01-17,15.9,32.7,0.0,65.0,59.0,1008.25,11.876
2014-01-18,17.2,22.5,0.8,41.0,60.0,1011.8,11.256
2014-01-19,12.9,19.2,0.2,37.0,53.5,1016.2,10.502
2014-01-20,11.9,20.7,0.0,35.0,57.0,1011.7,10.949
2014-01-21,11.3,21.9,0.0,65.0,43.0,1005.15,9.373
2014-01-22,9.1,21.3,0.0,39.0,38.0,1019.7,9.794
2014-01-23,10.8,21.1,0.0,37.0,54.5,1020.05,10.225
2014-01-24,14.9,25.5,0.0,57.0,49.0,1003.6,9.712
2014-01-25,9.2,19.0,0.4,57.0,35.5,1015.25,9.247
2014-01-26,10.2,24.5,0.0,35.0,47.0,1020.2,10.815
2014-01-27,13.8,34.7,0.0,52.0,25.0,1013.7,10.337
2014-01-28,16.2,38.9,0.0,87.0,32.0,1004.85,11.372
2014-01-29,14.2,21.5,0.0,50.0,43.0,1017.4,9.887
2014-01-30,13.2,24.2,0.0,41.0,50.0,1018.1,10.829
2014-01-31,16.4,22.0,0.0,41.0,59.5,1016.1,10.641
2014-02-01,14.7,29.5,0.0,41.0,53.5,1013.2,11.25
2014-02-02,15.0,27.0,0.0,37.0,61.0,1010.95,10.494
2014-02-03,18.9,23.5,0.0,57.0,71.5,1007.3,10.701
2014-02-04,9.9,18.2,1.0,46.0,49.0,1026.15,9.632
2014-02-05,8.8,19.5,0.0,39.0,51.0,1027.8,10.493
2014-02-06,10.8,24.8,0.0,35.0,46.5,1017.85,10.322
2014-02-07,14.1,27.5,0.0,35.0,53.0,1010.65,9.809
2014-02-08,14.2,26.3,0.0,31.0,53.5,1013.3,9.698
2014-02-09,17.7,35.4,0.0,130.0,59.5,999.75,10.145
2014-02-10,11.8,21.3,3.0,43.0,53.5,1020.0,9.891
2014-02-11,13.6,22.7,0.2,30.0,55.0,1018.85,9.728
2014-02-12,14.8,22.8,0.0,28.0,66.0,1017.65,9.693
2014-02-13,15.1,30.2,2.0,41.0,58.0,1011.65,9.896
2014-02-14,15.3,17.4,0.0,31.0,81.5,1008.25,9.587
2014-02-15,14.4,26.5,0.6,43.0,71.5,1000.0,9.462
2014-02-16,13.5,19.2,18.8,50.0,65.5,1006.25,8.31
2014-02-17,10.5,18.6,0.0,30.0,56.0,1013.2,9.375
2014-02-18,12.1,21.8,0.0,30.0,56.5,1008.5,9.217
2014-02-19,13.5,21.9,1.2,20.0,82.0,996.55,8.563
2014-02-20,14.0,23.6,0.0,57.0,48.0,988.95,7.501
2014-02-21,13.5,18.4,0.6,67.0,46.0,1012.8,8.164
2014-02-22,11.5,20.8,0.0,54.0,37.0,1017.65,8.495
2014-02-23,8.6,25.4,0.0,44.0,43.0,1019.55,8.444
2014-02-24,13.1,16.6,0.0,39.0,61.0,1019.7,7.984
