Date,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustSpeed,Humidity,Pressure,UVIEF
2012-09-24,13.5,24.4,0.0,8.2,11.2,48.0,30.0,1011.6,5.571
2012-09-25,12.0,19.1,0.2,3.2,3.8,33.0,57.0,1021.05,5.628
2012-09-26,14.6,20.7,0.4,4.2,8.3,44.0,63.0,1020.75,6.159
2012-09-27,14.1,22.8,0.2,6.8,6.7,46.0,58.5,1016.1,6.51
2012-09-28,18.9,33.2,0.0,6.4,6.0,65.0,46.0,1006.6,6.359
2012-09-29,17.3,22.8,13.2,9.2,,69.0,36.5,1006.35,5.861
2012-09-30,9.9,22.4,0.0,8.4,11.5,48.0,29.5,1018.6,6.219
2012-10-01,9.8,19.9,0.0,6.8,9.8,30.0,52.0,1026.7,6.062
2012-10-02,12.7,20.3,0.6,5.0,10.6,26.0,51.5,1030.95,6.607
2012-10-03,11.2,27.8,0.2,5.8,11.3,31.0,46.5,1023.4,7.351
2012-10-04,14.5,32.2,0.0,7.2,11.4,37.0,27.5,1015.95,7.869
2012-10-05,20.0,34.2,0.0,10.8,10.3,57.0,40.5,1013.5,7.69
2012-10-06,15.6,18.3,0.0,7.6,0.0,48.0,85.5,1016.9,7.443
2012-10-07,12.7,20.6,3.0,3.2,11.2,57.0,35.5,1013.75,6.761
2012-10-08,13.6,18.2,0.2,7.8,5.9,35.0,53.0,1015.25,6.532
2012-10-09,12.1,19.6,0.0,3.8,9.0,33.0,59.5,1011.95,6.504
2012-10-10,11.1,25.7,0.0,5.2,11.3,33.0,,1009.6,6.998
2012-10-11,13.5,19.0,9.8,6.8,3.6,50.0,70.5,1004.75,6.933
2012-10-12,8.5,16.0,3.4,2.0,4.3,74.0,85.5,1008.5,6.752
2012-10-13,8.6,20.1,4.4,4.0,11.0,35.0,43.0,1019.55,7.247
2012-10-14,12.4,19.5,0.2,4.8,8.8,28.0,64.5,1024.8,7.513
2012-10-15,11.4,23.9,0.0,6.4,11.6,46.0,53.0,1022.9,7.548
2012-10-16,15.4,34.1,0.0,7.2,9.6,43.0,33.0,1016.15,7.719
2012-10-17,20.3,21.8,0.0,11.4,11.7,39.0,54.0,1016.4,7.851
2012-10-18,16.6,21.5,0.0,7.4,8.2,41.0,57.0,1021.15,8.243
2012-10-19,15.9,25.6,0.0,6.6,9.8,31.0,67.0,1014.0,7.935
2012-10-20,16.6,33.8,0.0,6.8,11.8,56.0,50.5,1008.15,8.203
2012-10-21,14.9,27.4,0.0,5.0,5.0,46.0,44.5,1011.6,8.773
2012-10-22,15.1,18.7,0.0,6.0,6.6,80.0,54.0,1017.95,7.355
2012-10-23,11.8,19.5,7.4,2.0,10.1,41.0,48.5,1026.95,8.456
2012-10-24,11.7,23.0,0.2,6.0,11.6,46.0,52.5,1021.0,8.639
2012-10-25,13.8,25.6,0.0,8.2,10.5,30.0,54.5,1009.8,8.596
2012-10-26,16.9,21.2,0.0,9.0,3.3,56.0,67.0,1008.95,8.27
2012-10-27,13.1,21.3,0.0,5.4,12.2,41.0,39.5,1016.05,8.218
2012-10-28,15.3,19.8,0.0,9.2,5.3,30.0,49.0,1024.9,8.842
2012-10-29,12.1,21.7,0.0,3.6,9.4,44.0,57.0,1023.15,8.734
2012-10-30,14.1,23.1,0.0,7.2,9.8,43.0,56.5,1017.75,9.035
2012-10-31,15.7,27.8,0.0,7.0,12.0,33.0,58.0,1014.55,9.743
2012-11-01,16.8,33.3,0.0,8.0,5.2,52.0,56.0,1005.15,9.788
2012-11-02,16.1,21.9,0.0,10.8,12.2,54.0,41.0,1015.35,9.128
2012-11-03,13.7,18.5,1.6,5.6,0.0,31.0,70.0,1020.5,9.603
2012-11-04,14.8,22.9,1.4,2.6,9.3,41.0,71.5,1019.0,9.141
2012-11-05,17.0,25.1,0.2,5.2,10.0,52.0,65.5,1016.8,9.593
2012-11-06,19.6,25.4,0.0,9.0,8.9,57.0,63.0,1014.25,10.031
2012-11-07,19.8,24.2,0.0,8.6,0.0,35.0,73.0,1012.05,10.256
2012-11-08,19.9,27.3,0.0,3.8,8.4,35.0,61.0,1011.8,10.377
2012-11-09,18.5,27.1,9.2,4.2,9.8,50.0,81.5,1013.3,9.78
2012-11-10,16.6,20.9,11.4,7.4,7.0,50.0,55.0,1022.9,9.5
2012-11-11,13.1,21.4,0.2,9.6,12.7,31.0,43.5,1027.6,9.78
2012-11-12,13.0,23.7,0.0,6.0,11.3,54.0,53.0,1022.35,10.363
2012-11-13,16.9,23.9,0.0,9.8,9.9,57.0,55.5,1019.65,10.036
2012-11-14,15.9,20.7,0.0,8.0,0.3,31.0,75.5,1018.45,9.75
2012-11-15,16.2,24.7,0.2,4.2,7.2,35.0,67.0,1012.7,10.584
2012-11-16,17.2,18.0,0.4,5.0,0.0,41.0,83.5,1011.85,10.089
2012-11-17,15.1,21.3,10.4,2.4,7.0,33.0,53.5,1015.9,9.845
2012-11-18,15.3,23.1,0.0,6.0,12.2,70.0,61.0,1010.3,9.454
2012-11-19,12.8,21.1,0.0,8.4,6.9,50.0,44.5,1014.9,9.675
2012-11-20,15.8,23.2,1.6,7.0,7.6,44.0,55.5,1021.9,10.368
2012-11-21,13.4,24.5,0.4,5.2,10.6,50.0,59.5,1015.15,10.042
2012-11-22,17.1,20.7,0.0,9.0,0.3,72.0,62.5,1017.05,10.212
2012-11-23,15.7,22.0,0.0,5.4,5.2,30.0,57.0,1019.4,11.473
2012-11-24,16.4,25.4,0.0,5.2,10.8,39.0,65.0,1016.8,11.082
2012-11-25,18.5,31.0,0.0,7.8,12.7,26.0,58.0,1013.25,10.901
2012-11-26,20.7,27.2,0.0,9.4,2.9,41.0,71.5,1014.1,11.655
2012-11-27,19.8,24.1,3.6,4.4,1.0,44.0,77.0,1014.4,12.389
2012-11-28,18.4,24.5,10.2,3.2,0.0,26.0,79.0,1017.45,11.175
2012-11-29,19.9,27.0,1.2,2.4,8.3,43.0,67.0,1015.05,12.216
2012-11-30,21.3,29.5,0.0,7.0,6.7,44.0,67.5,1012.0,12.594
2013-01-01,20.2,26.2,0.0,11.0,10.9,30.0,69.0,1010.3,11.925
2013-01-02,20.3,22.9,0.0,7.4,0.9,52.0,65.5,1014.45,12.319
2013-01-03,18.4,24.8,0.0,5.6,12.4,30.0,54.0,1017.7,13.048
2013-01-04,18.3,26.6,0.0,9.0,13.1,52.0,59.5,1015.4,13.611
2013-01-05,20.9,28.3,0.0,9.6,12.7,52.0,56.0,1015.2,14.272
2013-01-06,21.6,28.0,0.0,11.6,13.1,33.0,60.5,1020.35,12.599
2013-01-07,21.4,27.5,0.0,8.0,9.0,46.0,69.5,1020.45,13.525
2013-01-08,20.9,42.3,0.0,9.8,8.7,69.0,33.0,1002.45,13.13
2013-01-09,21.1,25.0,0.0,18.4,6.1,50.0,54.0,1000.7,11.786
2013-01-10,20.2,25.4,0.0,8.4,1.4,37.0,58.5,1009.65,12.047
2013-01-11,21.2,29.6,0.0,6.2,10.0,43.0,60.5,1007.8,12.808
2013-01-12,23.5,31.2,0.0,9.6,1.5,56.0,51.5,1006.25,13.454
2013-01-13,20.7,23.8,0.0,6.2,0.0,56.0,74.0,1010.0,13.181
2013-01-14,17.1,23.7,8.6,2.0,9.4,59.0,59.0,1016.35,11.602
2013-01-15,16.8,24.9,0.2,9.8,10.8,41.0,57.5,1018.05,12.258
2013-01-16,19.1,27.2,0.0,6.6,11.4,31.0,64.5,1013.2,12.758
2013-01-17,21.4,29.0,0.0,8.2,12.1,41.0,71.0,1010.2,13.301
2013-01-18,21.7,45.8,0.0,9.0,8.4,78.0,38.0,1000.4,13.292
2013-01-19,21.5,24.8,0.0,12.6,2.3,50.0,62.0,1013.5,13.355
2013-01-20,20.2,24.3,0.2,5.0,0.0,28.0,63.0,1016.7,12.205
2013-01-21,20.7,26.6,0.2,4.2,5.3,37.0,61.5,1014.6,12.616
2013-01-22,20.9,29.6,0.0,7.4,7.3,52.0,63.0,1008.9,12.915
2013-01-23,20.7,25.7,0.0,6.2,2.3,56.0,67.5,1015.3,12.343
2013-01-24,20.4,29.8,0.0,7.2,10.5,33.0,61.0,1016.4,12.326
2013-01-25,21.6,29.2,0.0,4.6,12.8,44.0,66.5,1011.7,14.13
2013-01-26,23.7,28.2,0.0,11.4,8.3,57.0,71.5,1011.8,12.09
2013-01-27,20.1,22.7,16.8,8.2,0.0,50.0,90.0,1009.1,13.345
2013-01-28,20.5,23.0,15.8,2.2,0.0,69.0,90.0,1008.65,13.951
2013-01-29,19.3,26.2,95.2,,4.5,70.0,82.0,1003.3,13.606
2013-01-30,19.8,26.0,0.8,5.6,8.5,28.0,64.0,1014.35,13.026
2013-01-31,21.0,27.8,0.0,5.6,12.2,54.0,65.0,1010.8,12.182
2013-03-01,16.5,20.1,31.8,6.8,0.0,63.0,85.5,1015.3,10.836
2013-03-02,17.9,23.1,15.2,6.2,0.1,57.0,75.5,1020.9,9.649
2013-03-03,17.7,25.5,7.4,4.8,6.8,56.0,59.5,1021.0,9.537
2013-03-04,19.5,26.1,4.4,6.6,9.6,39.0,51.0,1021.4,9.414
2013-03-05,20.5,26.8,0.2,6.0,9.1,35.0,59.0,1020.85,10.388
2013-03-06,20.2,27.3,0.0,7.4,7.6,39.0,66.5,1019.65,9.863
2013-03-07,18.6,27.1,0.0,7.4,11.4,39.0,59.5,1018.65,9.234
2013-03-08,20.3,26.8,0.0,7.8,6.1,31.0,62.0,1021.3,9.633
2013-03-09,21.2,27.2,0.6,6.8,6.6,39.0,64.0,1020.15,9.945
2013-03-10,19.6,28.0,0.0,7.4,9.8,35.0,58.0,1018.8,9.211
2013-03-11,20.7,27.4,0.0,7.8,9.3,35.0,68.0,1020.15,8.929
2013-03-12,20.4,26.4,0.0,6.4,7.9,30.0,68.0,1019.7,9.144
2013-03-13,18.3,28.3,0.0,5.4,11.1,46.0,62.0,1012.7,9.137
2013-03-14,20.8,24.3,0.0,7.8,1.3,43.0,70.0,1011.6,8.767
2013-03-15,19.7,25.0,1.0,2.6,2.0,43.0,74.0,1015.9,7.935
2013-03-16,20.1,28.7,0.2,4.2,10.7,31.0,67.5,1011.25,8.208
2013-03-17,18.7,24.0,0.0,6.8,10.8,65.0,41.5,1014.0,7.391
2013-03-18,13.9,23.8,0.0,8.6,10.2,41.0,49.5,1020.65,7.636
2013-03-19,14.3,24.7,0.0,6.4,10.7,28.0,57.0,1023.5,7.607
2013-03-20,16.1,24.8,0.0,5.4,9.9,37.0,62.0,1023.85,7.523
2013-03-21,18.5,26.3,0.0,6.6,8.0,54.0,55.0,1016.85,7.406
2013-03-22,21.1,31.8,0.0,6.8,4.4,59.0,48.5,1012.25,7.703
2013-03-23,21.6,27.0,1.0,8.4,8.5,30.0,73.0,1015.1,7.049
2013-03-24,20.6,28.4,0.8,4.8,10.5,28.0,68.0,1013.7,7.337
2013-03-25,17.9,30.0,0.0,7.0,11.0,30.0,53.0,1017.9,7.501
2013-03-26,20.6,26.9,0.0,4.4,4.3,39.0,78.0,1017.85,7.795
2013-03-27,20.8,27.7,0.0,5.4,10.8,48.0,69.5,1017.35,7.782
2013-03-28,21.5,33.5,0.0,7.0,7.3,37.0,52.5,1014.45,7.862
2013-03-29,16.7,22.3,3.0,8.0,8.3,44.0,48.0,1018.1,6.944
2013-03-30,14.8,23.6,0.0,5.2,10.6,35.0,57.5,1015.2,6.999
2013-03-31,17.9,25.4,0.0,5.0,7.3,44.0,58.0,1011.1,6.817
2013-04-01,17.4,24.3,2.8,6.6,5.8,26.0,69.5,1016.7,6.398
2013-04-02,16.3,26.2,0.0,3.8,10.9,39.0,54.0,1014.9,6.542
2013-04-03,17.0,18.6,27.4,6.6,0.0,48.0,83.5,1021.3,6.525
2013-04-04,15.7,20.9,61.4,5.0,0.4,31.0,91.0,1028.0,6.453
2013-04-05,15.6,23.6,18.4,0.8,4.3,24.0,69.0,1029.4,6.365
2013-04-06,15.6,20.6,2.4,3.6,1.6,31.0,84.0,1026.6,6.138
2013-04-07,14.2,22.7,3.8,2.4,7.0,22.0,67.5,1023.05,6.121
2013-04-08,14.6,24.2,2.0,3.4,8.3,26.0,66.5,1024.6,6.073
2013-04-09,15.6,22.0,5.2,2.4,3.6,24.0,81.5,1025.5,5.709
2013-04-10,14.4,24.1,2.0,2.2,10.4,30.0,64.5,1023.05,6.289
2013-04-11,15.2,25.3,0.0,4.6,10.8,26.0,57.0,1022.55,5.982
2013-04-12,15.6,26.0,0.0,4.4,10.3,31.0,60.0,1024.35,5.704
2013-04-13,15.7,25.4,0.0,4.8,10.7,35.0,63.0,1018.95,5.092
2013-04-14,16.1,27.7,0.0,5.4,10.6,24.0,63.0,1012.4,5.057
2013-04-15,17.4,27.9,0.0,5.8,5.7,37.0,62.0,1008.75,4.932
2013-04-16,16.9,22.0,7.0,3.2,4.4,41.0,78.5,1014.25,4.847
2013-04-17,14.2,23.6,0.0,4.0,7.7,30.0,70.0,1015.35,5.035
2013-04-18,15.4,24.5,0.2,2.6,9.1,41.0,72.5,1013.6,5.091
2013-04-19,13.3,20.2,0.4,4.6,10.5,65.0,44.5,1013.75,4.848
2013-04-20,12.2,19.0,33.6,,1.2,65.0,80.0,1013.9,4.857
2013-04-21,10.9,22.2,32.8,2.8,9.7,33.0,63.5,1014.25,4.66
2013-04-22,13.9,24.7,0.2,2.6,8.1,41.0,62.0,1008.95,4.35
2013-04-23,12.7,25.3,0.2,3.6,10.4,43.0,50.0,1012.2,4.708
2013-04-24,12.3,23.8,0.0,3.6,10.8,35.0,44.5,1017.4,4.821
2013-04-25,12.5,23.2,0.0,4.8,10.1,33.0,48.5,1020.65,4.462
2013-04-26,14.0,27.2,0.0,3.4,10.7,41.0,43.0,1020.85,4.404
2013-04-27,14.0,26.3,0.0,4.4,9.5,26.0,58.0,1019.85,4.403
2013-04-28,14.4,28.7,0.0,4.6,10.1,28.0,44.0,1017.5,4.831
2013-04-29,15.9,26.5,0.0,6.2,9.3,26.0,66.0,1021.65,4.641
2013-04-30,18.4,22.7,0.0,2.8,4.0,35.0,75.5,1024.0,4.348
2013-05-01,16.9,25.0,0.0,1.2,7.4,37.0,73.5,1016.5,4.328
2013-05-02,14.4,20.3,0.0,5.6,7.4,46.0,52.0,1025.25,3.755
2013-05-03,11.1,22.9,0.0,3.0,10.2,31.0,61.5,1023.6,3.825
2013-05-04,14.0,26.4,0.0,4.4,6.2,56.0,53.0,1018.2,3.607
2013-05-05,12.7,20.1,0.0,6.4,9.1,37.0,47.0,1023.6,3.721
2013-05-06,10.8,20.1,0.0,3.4,8.2,35.0,64.0,1025.55,3.59
2013-05-07,11.7,21.5,0.0,3.0,8.8,31.0,65.5,1027.9,3.457
2013-05-08,12.4,21.6,0.0,3.4,5.3,22.0,65.5,1029.6,3.446
2013-05-09,12.1,23.2,0.0,1.8,10.2,24.0,66.5,1029.05,3.384
2013-05-10,12.5,23.5,0.0,3.6,10.0,26.0,65.0,1029.6,3.459
2013-05-11,13.0,22.1,0.0,2.0,4.3,31.0,73.0,1028.85,3.458
2013-05-12,14.0,22.1,0.0,3.6,7.0,28.0,76.0,1024.95,3.343
2013-05-13,13.7,22.8,0.0,2.0,1.8,28.0,70.5,1016.55,3.311
2013-05-14,14.2,21.3,0.0,2.4,6.9,41.0,45.5,1012.45,3.014
2013-05-15,9.2,20.6,0.2,2.8,9.8,46.0,46.5,1011.4,2.955
2013-05-16,13.6,20.6,0.0,5.4,8.3,50.0,45.5,1008.8,3.059
2013-05-17,12.2,19.6,0.0,4.6,10.1,57.0,41.5,1011.15,2.856
2013-05-18,11.1,20.6,0.0,3.8,10.1,41.0,42.0,1013.25,2.809
2013-05-19,9.8,20.2,0.0,3.6,9.1,39.0,42.0,1015.45,2.672
2013-05-20,10.1,20.7,0.0,4.0,8.5,44.0,49.0,1016.7,2.681
2013-05-21,10.1,22.5,0.0,4.0,9.1,54.0,43.5,1013.8,2.817
2013-05-22,9.4,16.0,0.0,2.2,1.3,31.0,75.0,1012.55,2.836
2013-05-23,10.6,17.4,27.2,5.2,0.7,48.0,82.0,1013.2,2.556
2013-05-24,12.7,20.6,30.6,2.4,5.8,48.0,68.0,1018.5,2.618
2013-05-25,10.6,21.3,20.0,3.8,9.4,,66.5,1022.9,2.709
2013-05-26,9.5,21.3,0.0,1.8,10.1,30.0,57.5,1024.35,2.598
2013-05-27,10.6,20.2,3.4,3.2,7.1,41.0,71.0,1028.8,2.636
2013-05-28,11.6,19.3,28.6,1.2,3.2,30.0,84.5,1031.5,2.84
2013-05-29,11.3,21.1,0.2,2.0,4.9,20.0,77.0,1029.6,2.835
2013-05-30,11.7,21.4,0.0,2.6,5.7,24.0,78.5,1027.6,2.728
2013-05-31,11.8,24.9,0.0,1.6,9.1,,62.0,1025.9,2.653
2013-06-01,13.9,21.2,0.0,4.0,3.0,52.0,61.5,1016.75,2.642
2013-06-02,14.4,15.8,14.8,3.0,1.8,81.0,80.0,1007.95,2.373
2013-06-03,9.9,19.5,34.4,4.6,9.7,,50.5,1019.7,2.598
2013-06-04,10.3,21.1,0.0,3.6,9.3,41.0,59.5,1025.05,2.635
2013-06-05,10.5,19.3,0.0,3.4,2.3,26.0,78.5,1023.7,2.696
2013-06-06,11.7,20.1,0.0,1.6,2.3,26.0,60.0,1021.4,2.68
2013-06-07,14.9,22.2,0.0,2.0,1.8,41.0,62.5,1019.15,2.503
2013-06-08,13.5,19.2,0.0,3.0,1.5,43.0,63.0,1029.65,2.543
2013-06-09,11.0,18.9,0.0,7.0,6.9,26.0,71.5,1026.45,2.455
2013-06-10,10.5,21.5,0.0,1.4,3.9,28.0,78.5,1020.15,2.467
2013-06-11,10.5,19.6,0.8,0.2,8.5,30.0,74.0,1019.3,2.485
2013-06-12,10.4,16.0,0.0,2.0,1.0,41.0,87.5,1012.4,2.433
2013-06-13,10.6,20.9,8.4,0.6,8.6,48.0,67.0,1005.65,2.064
2013-06-14,11.7,20.1,0.0,3.6,7.0,46.0,55.0,1004.05,2.121
2013-06-15,13.0,17.6,0.0,4.0,5.0,43.0,52.0,1009.9,2.034
2013-06-16,9.7,19.1,0.0,3.2,9.5,41.0,54.5,1013.0,2.0
2013-06-17,8.5,17.7,0.0,3.8,3.8,44.0,60.5,1008.9,2.123
2013-06-18,8.0,19.2,0.0,1.6,8.0,43.0,64.0,1012.85,2.101
2013-06-19,8.7,16.1,15.6,3.2,0.0,52.0,72.5,1021.5,2.272
2013-06-20,8.7,16.6,1.4,2.8,7.2,39.0,64.0,1022.6,2.015
2013-06-21,8.0,17.3,0.0,2.0,8.1,31.0,68.5,1020.35,1.918
2013-06-22,7.7,13.5,1.2,2.4,0.0,39.0,85.0,1024.55,1.932
2013-06-23,7.6,13.9,56.2,0.4,0.2,41.0,91.5,1027.6,1.829
2013-06-24,9.6,13.8,53.4,0.2,0.1,39.0,84.0,1019.8,2.219
2013-06-25,10.0,16.7,5.0,2.4,0.2,41.0,91.5,1015.55,2.236
2013-06-26,10.5,19.8,15.6,1.4,4.3,52.0,73.5,1019.9,2.459
2013-06-27,12.8,18.8,0.8,3.4,2.4,26.0,78.5,1021.8,2.411
2013-06-28,12.9,16.1,16.8,2.8,0.0,41.0,88.0,1023.1,2.344
2013-06-29,12.7,14.2,41.0,3.2,0.0,28.0,88.5,1023.9,2.035
2013-06-30,11.3,17.1,51.0,2.0,2.2,37.0,88.0,1024.6,2.224
2013-07-01,8.8,20.1,9.8,0.8,9.8,26.0,72.5,1023.15,2.439
2013-07-02,8.8,19.9,0.0,2.2,9.8,33.0,61.5,1022.95,2.488
2013-07-03,8.1,19.8,0.0,2.2,9.5,26.0,67.5,1022.6,2.61
2013-07-04,8.5,23.4,0.0,2.6,9.8,43.0,47.5,1013.9,2.686
2013-07-05,14.7,19.5,0.0,4.0,9.7,65.0,42.0,1010.85,2.817
2013-07-06,7.8,17.4,0.0,4.2,9.8,37.0,44.0,1019.1,2.82
2013-07-07,7.4,19.1,0.0,4.0,9.5,35.0,48.5,1026.25,2.754
2013-07-08,7.4,19.2,0.0,2.2,9.1,33.0,52.0,1030.8,2.741
2013-07-09,8.7,13.6,1.6,3.0,1.0,30.0,83.5,1034.3,2.747
2013-07-10,8.9,15.9,8.0,1.2,2.7,24.0,77.5,1032.55,2.522
2013-07-11,8.2,18.4,0.0,1.2,8.2,30.0,76.5,1033.75,2.442
2013-07-12,8.3,20.2,0.2,1.2,8.4,30.0,69.0,1029.1,2.4
2013-07-13,8.3,17.4,0.0,3.0,5.0,26.0,73.0,1028.25,2.47
2013-07-14,8.9,18.4,0.0,1.0,8.5,24.0,74.0,1026.9,2.244
2013-07-15,10.7,22.0,0.2,3.6,1.7,33.0,68.0,1023.25,2.304
2013-07-16,14.4,21.6,1.4,0.2,3.4,26.0,77.5,1023.4,2.387
2013-07-17,13.0,24.3,4.8,1.8,8.7,22.0,66.5,1022.2,2.599
2013-07-18,13.3,22.6,0.0,2.4,3.9,30.0,78.5,1021.15,2.493
2013-07-19,15.0,20.4,0.0,3.2,1.6,57.0,69.5,1013.7,2.541
2013-07-20,14.5,20.4,0.8,2.4,8.9,48.0,51.5,1007.35,2.324
2013-07-21,8.5,16.3,0.2,6.4,10.1,54.0,39.0,1014.6,2.594
2013-07-22,8.7,17.2,0.0,3.8,9.9,54.0,41.0,1017.85,2.604
2013-07-23,7.1,17.7,0.0,3.2,8.0,44.0,51.0,1019.2,2.286
2013-07-24,10.1,17.0,0.0,4.0,4.8,48.0,53.5,1026.5,2.681
2013-07-25,7.4,19.6,0.0,3.0,8.6,33.0,55.0,1028.2,2.777
2013-07-26,7.9,20.3,0.0,3.4,9.3,22.0,53.5,1024.6,3.004
2013-07-27,7.4,18.7,0.0,1.8,9.9,28.0,59.0,1029.6,3.205
2013-07-28,8.3,18.8,0.0,3.6,6.8,26.0,74.0,1027.8,3.327
2013-07-29,9.7,24.0,0.0,2.6,10.2,37.0,44.0,1023.0,3.147
2013-07-30,11.1,21.5,0.0,3.4,3.4,48.0,61.0,1018.85,2.842
2013-07-31,12.6,18.4,5.6,2.6,8.1,43.0,71.5,1023.3,2.971
2013-08-01,8.1,19.6,0.0,3.4,10.1,30.0,62.5,1021.7,3.048
2013-08-02,9.1,20.3,0.0,2.2,6.8,31.0,57.0,1015.35,3.022
2013-08-03,10.4,19.6,0.0,3.6,10.0,37.0,40.0,1014.05,2.845
2013-08-04,10.9,19.9,0.0,4.2,8.5,44.0,41.5,1012.9,2.642
2013-08-05,9.5,21.0,0.0,3.8,10.0,50.0,43.0,1015.6,2.94
2013-08-06,11.9,23.9,0.0,5.6,8.7,52.0,39.0,1009.95,3.121
2013-08-07,10.8,17.9,0.8,4.8,8.3,35.0,53.0,1011.45,3.136
2013-08-08,9.3,13.1,9.6,3.8,1.3,57.0,79.5,1009.05,3.213
2013-08-09,7.0,17.4,4.2,0.6,6.7,35.0,51.5,1016.45,3.639
2013-08-10,10.5,23.5,0.0,4.0,10.6,31.0,39.5,1014.7,3.518
2013-08-11,9.0,21.8,0.0,3.8,10.4,31.0,49.5,1015.85,3.64
2013-08-12,12.0,24.4,0.2,3.8,5.4,94.0,40.0,1005.0,3.8
2013-08-13,9.6,22.8,0.0,5.8,10.8,35.0,30.0,1012.95,3.645
2013-08-14,12.5,24.1,0.0,4.2,10.7,39.0,30.5,1010.65,3.633
2013-08-15,10.5,18.7,0.0,8.0,10.7,57.0,35.5,1019.4,3.728
2013-08-16,7.3,20.6,0.0,3.6,10.7,41.0,48.5,1020.3,4.251
2013-08-17,10.7,24.4,0.0,6.2,10.5,57.0,37.5,1008.4,3.677
2013-08-18,11.3,23.3,0.0,6.6,10.7,39.0,33.0,1014.4,3.696
2013-08-19,13.6,20.9,0.0,7.8,9.9,59.0,29.0,1008.35,3.436
2013-08-20,8.4,16.6,0.0,6.2,10.8,56.0,34.5,1012.8,3.514
2013-08-21,7.6,18.1,0.0,3.0,10.3,50.0,40.0,1014.85,3.281
2013-08-22,7.6,18.1,0.0,5.6,6.7,50.0,40.0,1012.0,3.281
2013-08-23,11.8,18.6,0.0,4.0,2.5,56.0,46.0,1009.35,3.791
2013-08-24,12.2,22.7,0.0,4.0,10.8,35.0,47.0,1020.05,4.314
2013-08-25,9.9,23.6,0.0,4.2,10.7,35.0,62.5,1022.2,4.495
2013-08-26,10.3,22.0,0.0,3.6,9.6,33.0,42.0,1022.5,4.253
2013-08-27,11.5,21.9,0.0,2.2,9.4,24.0,59.0,1020.3,4.277
2013-08-28,11.8,23.3,0.0,3.0,10.8,39.0,55.0,1020.85,4.209
2013-08-29,11.4,21.8,0.0,3.8,6.7,56.0,64.0,1021.9,4.329
2013-08-30,15.2,24.7,0.0,5.2,10.2,39.0,49.5,1013.25,4.515
2013-08-31,14.9,24.5,0.0,5.8,8.2,30.0,47.0,1020.75,4.392
2013-09-01,11.4,22.2,0.0,4.8,10.1,26.0,59.5,1027.55,4.757
2013-09-02,12.2,22.0,0.0,4.0,11.0,28.0,56.0,1030.15,4.722
2013-09-03,12.0,21.9,0.0,4.2,10.4,31.0,61.0,1032.65,4.854
2013-09-04,12.2,21.1,0.0,3.8,10.1,41.0,63.5,1031.15,5.261
2013-09-05,12.2,28.8,0.0,5.8,10.1,28.0,45.5,1025.15,5.138
2013-09-06,16.0,23.3,0.0,5.0,8.5,24.0,72.0,1025.0,5.333
2013-09-07,15.4,31.1,0.0,3.2,9.1,39.0,48.5,1020.25,5.49
2013-09-08,17.0,21.2,0.0,4.6,1.7,41.0,75.5,1024.6,5.035
2013-09-09,15.3,26.1,0.0,2.2,5.1,33.0,69.5,1017.5,5.554
2013-09-10,20.1,31.6,0.0,7.4,9.7,74.0,19.0,1002.95,5.425
2013-09-11,14.7,25.0,0.0,11.6,6.8,43.0,30.0,1010.2,5.44
2013-09-12,12.1,23.6,0.0,6.4,10.2,74.0,34.0,1012.65,5.136
2013-09-13,10.0,18.5,0.0,5.6,6.1,41.0,61.5,1020.0,5.203
2013-09-14,14.1,22.9,2.2,3.4,8.4,54.0,67.0,1010.15,5.438
2013-09-15,12.8,18.8,0.0,4.0,6.2,33.0,70.0,1017.35,5.898
2013-09-16,14.6,17.7,1.2,2.2,0.0,80.0,83.0,1013.0,6.133
2013-09-17,15.2,23.9,32.2,,5.7,57.0,57.5,999.55,5.803
2013-09-18,15.2,25.3,0.0,6.8,10.7,48.0,40.5,1001.0,5.968
2013-09-19,14.2,23.4,0.2,7.6,11.2,63.0,26.0,1004.3,5.87
2013-09-20,11.4,21.6,0.0,6.2,10.3,69.0,32.0,1007.05,5.628
2013-09-21,11.3,22.0,0.0,7.0,11.0,37.0,45.5,1013.5,6.072
2013-09-22,11.0,25.2,0.0,4.6,10.5,28.0,54.0,1013.25,5.542
2013-09-23,12.9,24.4,0.0,5.4,10.9,24.0,54.5,1009.65,6.273
2013-09-24,17.5,28.4,0.0,7.4,5.3,39.0,32.0,1002.25,5.892
2013-09-25,15.6,28.8,0.0,6.4,10.7,43.0,36.0,1007.9,6.502
2013-09-26,16.2,31.8,0.0,8.4,11.4,,25.0,1004.35,6.358
2013-09-27,12.7,22.6,0.0,12.2,11.4,46.0,34.0,1018.25,6.997
2013-09-28,11.7,29.3,0.0,8.0,11.5,76.0,30.0,1008.15,6.352
2013-09-29,14.4,22.8,0.0,9.8,10.8,,34.5,1016.1,6.588
2013-09-30,12.4,27.4,0.0,6.4,10.6,35.0,40.5,1013.65,7.145
2013-10-01,20.2,32.2,0.0,8.6,3.0,85.0,32.5,1004.4,7.132
2013-10-02,13.0,26.6,0.0,9.8,11.2,48.0,28.5,1011.6,7.053
2013-10-03,15.2,18.9,0.0,10.0,3.7,65.0,41.0,1012.6,6.177
2013-10-04,9.7,20.4,5.0,3.8,10.6,39.0,41.0,1020.75,7.21
